query_id,domain,score_minilm,score_linq,score_gte,score_bm25,invrank_minilm,invrank_linq,invrank_gte,invrank_bm25,reranker_score,n_channels,label,score_logreg,score_gbdt,silver_prob_relevant,silver_label,tier,uncertainty,name,country,state,district,municipality,organization_type,organization_size,summary,summary_keywords,nace_code,query
19,dartygroup.com,0.0,0.5686075687000001,0.8480576277,0.0,0.0002,0.1666666667,0.0020242915000000003,0.0002,-1.2620723248,2,1,0.5692946773,0.7083567862,0.5002375059,1,silver,0.00023750590000004568,Fnac Darty,United Kingdom,England,Wokingham,Park,Company,Large enterprise (250+),"Fnac Darty is a leading European retailer specializing in cultural products, leisure items, technical goods, home appliances, and services. The company operates an omnichannel model with a significant presence in both physical stores and online platforms across 14 countries. Its strategic plan, 'Beyond everyday,' focuses on expansion, omnichannel integration, services, and circularity, aiming for sustainable growth and customer engagement.","['Retail', 'Omnichannel', 'Cultural products', 'Home appliances', 'Electronics', 'Services', 'European market', 'Sustainability', 'Circular economy', 'E-commerce']",NACE G: Wholesale and retail trade,retail chains in Europe
48,stainlessdesigns.com.au,0.857041955,0.5455944538,0.8698315024000001,10.1654620718,0.0017391304000000001,0.0025974026,0.0020746888,0.0021186441000000003,1.9265253544,4,1,0.9444557857,0.9496839151,0.5002640496,1,silver,0.0002640496000000381,Stainless Designs,Australia,Victoria,,,Company,Small (10-49),"Stainless Designs is a company specializing in process engineering solutions for the food industry, offering turn-key solutions from design and manufacturing to installation. They provide project management, project delivery, product manufacturing, and engineering and design services, focusing on delivering future-proofed solutions on time and on budget. Their expertise lies in creating custom stainless steel equipment for food processing applications.","['Food processing', 'Process engineering', 'Stainless steel fabrication', 'Turn-key solutions', 'Project management', 'Engineering design', 'Manufacturing', 'Food industry equipment', 'CIP systems', 'Chocolate processing']",NACE C: Manufacturing,food processing companies
18,insurance-icv.com,0.92134583,0.0,0.8571609259,11.1218570064,0.0014727541,0.0002,0.0012515645,0.0119047619,2.2470095158,3,0,0.8729079662,0.7394109453000001,0.5002750119,1,silver,0.00027501190000001063,The Miller Companies,United States,Virginia,,,Company,Small (10-49),"The Miller Companies is a financial services group comprising Insurance Consultants of Virginia Inc., Insurance Brokers of Virginia Inc., and Miller Advisory Services Inc. They offer a range of services including employee benefits, retirement plans, life and long-term care insurance, annuities, disability insurance, and fee-based employee benefits, estate, and business planning. The company focuses on providing personalized service and advice to successful family businesses and high-net-worth individuals, aiming to help clients coordinate their insurance and benefit needs.","['financial planning', 'insurance', 'employee benefits', 'retirement planning', 'estate planning', 'business planning', 'annuities', 'long-term care', 'wealth management', 'advisory services']",NACE L: Financial and insurance activities,financial services companies
3,toolify.eu,0.9424117804000001,0.0,0.0,0.0,0.0031746032000000003,0.0002,0.0002,0.0002,-8.2046871185,1,0,0.1126131039,0.1420127863,0.5002752899,1,silver,0.00027528990000003084,Toolify Robotics GmbH,Germany,Baden-Württemberg,Ulm,Ulm,Company,Small (10-49),"Toolify Robotics GmbH offers XITO, a DIY robotics solution platform designed for small and medium-sized enterprises (SMEs) to implement automation easily and affordably. The platform enables users to configure and deploy their own automation concepts within two weeks, without requiring prior robotics expertise. Their mission is to simplify robotics for businesses facing cost pressures and labor shortages, thereby improving value creation.","['robotics', 'automation', 'DIY', 'SME solutions', 'industrial automation', 'robotics platform', 'cost-effective automation', 'Toolify Robotics', 'XITO', 'value creation']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",AI startups in Berlin
21,personality-pr.pl,0.8834192753000001,0.0,0.869306922,0.0,0.0017667845000000001,0.0002,0.0024570025,0.0002,-8.2046871185,2,1,0.28010737210000003,0.332663839,0.4997123523,0,silver,0.0002876477000000044,Unknown Agency,Poland,Mazowieckie,Warszawa,,Company,Micro (0-9),"The website appears to be for a marketing or advertising agency, indicated by sections like 'About the agency', 'Clients', and 'Completed projects'. It offers services in English and Polish, suggesting an international or bilingual client base. The site's primary purpose is to showcase its portfolio and services.","['marketing agency', 'advertising', 'client services', 'project portfolio', 'creative services', 'digital marketing', 'branding', 'campaigns', 'agency', 'consulting']","NACE N: Professional, scientific and technical activities",marketing agencies
55,stjohnsaero.com,0.9353870153,0.5116000772,0.0,8.2160029585,0.0015649452000000002,0.0011655012,0.0002,0.0052356021,1.6186344624,3,1,0.7938792644,0.7867100306,0.4996833127,0,silver,0.000316687300000007,St John's Aerospace Trading Limited,United Kingdom,England,Spelthorne,Shepperton Town,Company,Micro (0-9),"St John's Aerospace Trading Limited acts as a partner for certified Global Positioning System (GPS) requirements, supplying products from Accord Technology and FreeFlight Systems. The company focuses on providing essential GPS components to its clients within the aerospace sector. Its core business revolves around the distribution and supply chain management of specialized aerospace technology.","['Aerospace', 'GPS', 'Accord Technology', 'FreeFlight Systems', 'Supply Chain', 'Certified Components', 'Navigation Systems', 'Aviation Technology', 'Distribution', 'Aerospace Trading']",NACE G: Wholesale and retail trade,aerospace companies
24,suntreksolar.com,0.6970382929000001,0.5621466041000001,0.8838250041,12.9718709942,0.0416666667,0.0018382353,0.0032679739000000003,0.0042918455000000005,0.2883525491,4,1,0.9392300943,0.9686510513000001,0.49966455800000004,0,silver,0.0003354419999999636,Suntrek Industries,United States,California,,,Company,Medium-sized (50-249),"Suntrek Industries is a company specializing in the design, manufacturing, and installation of custom solar energy solutions. They offer solar pool heating systems, PV solar with energy storage, and solar water heating systems for residential, commercial, and government markets. With a strong reputation built on quality, warranties, and customer support, Suntrek has served over 30,000 customers and has multiple regional offices.","['solar energy', 'solar pool heating', 'solar water heating', 'energy storage', 'solar panel installation', 'renewable energy', 'custom solar solutions', 'solar contractor', 'PV solar', 'Suntrek Industries']",NACE C: Manufacturing,solar panel manufacturers
34,evanscapital.com,0.7943416238000001,0.5387493372000001,0.8709187508,12.0749038301,0.0012106538,0.0018656716000000002,0.001305483,0.0070921986,2.6562263966,4,0,0.9492576891000001,0.965072802,0.5003363321000001,1,silver,0.00033633210000005853,"Evans Capital Management, LLC",United States,,,,Company,Micro (0-9),"Evans Capital is a private investment firm founded in 2019, specializing in venture capital and commercial real estate. The firm manages a diversified investment portfolio and offers expertise in these key areas. Its operations are centered around investment management and capital allocation.","['investment firm', 'private equity', 'venture capital', 'commercial real estate', 'portfolio management', 'investment management', 'capital allocation', 'financial services', 'real estate investment', 'fund management']",NACE L: Financial and insurance activities,venture capital firms
29,meidertcloudservices.ch,0.0,0.0,0.8639957905000001,6.0957889088,0.0002,0.0002,0.0011135857,0.0012121212,-8.2046871185,2,0,0.22276374300000001,0.23108559080000002,0.500345013,1,silver,0.0003450130000000051,Meidert's Cloud Services,Switzerland,Aargau,Baden,,Company,Micro (0-9),"Meidert's Cloud Services offers comprehensive cloud solutions, including planning, migration, and administration services. They provide different service level agreements (SLAs) for office and enterprise clients, aiming to facilitate seamless cloud adoption. The company focuses on delivering cloud assistance to businesses.","['Cloud Services', 'Cloud Migration', 'Cloud Planning', 'Cloud Administration', 'SLA', 'IT Consulting', 'Business Cloud', 'Enterprise Cloud', 'Office Cloud', 'Cloud Solutions']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",cloud computing providers
99,borderlandagriculture.com,0.0,0.0,0.8584974408,6.2022776518,0.0002,0.0002,0.001150748,0.0013717421,-8.2046871185,2,0,0.22632763400000003,0.2344326209,0.500345013,1,silver,0.0003450130000000051,BORDERLand AGRICULTURE,Canada,Manitoba,Shoal Lake,,Company,Micro (0-9),"BORDERLand AGRICULTURE is an agricultural enterprise focused on promoting a healthier, regenerative future. They offer direct-to-consumer sales of bison products and seeds, alongside educational resources on cover crops and bison farming. Their mission appears to be centered on sustainable land management and providing high-quality, pasture-raised products.","['regenerative agriculture', 'bison farming', 'pasture-raised', 'cover crops', 'sustainable farming', 'direct-to-consumer', 'agriculture', 'food production', 'livestock', 'seed sales']","NACE A: Agriculture, forestry and fishing",vertical farming companies
